name,lat,lng,rating,types
Au Carre Gourmand,48.8845289,2.2455318,,"['food', 'store', 'point_of_interest', 'establishment']"
Nicolas Puteaux les Echoppes,48.88608500000001,2.245507300000001,4.7,"['liquor_store', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
Les Fromentiers Puteaux,48.88615219999999,2.2454515,3.7,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Sequoia pressing,48.8859682,2.2456714,3.4,"['laundry', 'store', 'point_of_interest', 'establishment']"
Tapis Tapisseries Afsari,48.88474799999999,2.23964,,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Jaguar Land Rover France,48.8877926,2.2441062,2.6,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Babylange,48.8837184,2.2462193,5.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
IMFORMEX,48.8838993,2.2396996,2.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Waffle Factory,48.884748,2.2396615,3.7,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
BP,48.8826687,2.2474722,2.8,"['gas_station', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']"
Créavista Paysage,48.8857085,2.250206299999999,5.0,"['florist', 'general_contractor', 'park', 'store', 'point_of_interest', 'establishment']"
The Voice Experts,48.88536200000001,2.2503151,4.5,"['store', 'point_of_interest', 'establishment']"
DEFIGRAPH,48.88865999999999,2.239539,3.6,"['store', 'point_of_interest', 'establishment']"
Ma Boucherie Solidaire,48.88608900000001,2.246452,4.2,"['food', 'store', 'point_of_interest', 'establishment']"
Pilote Films,48.8820059,2.240611700000001,4.7,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Divo Exotique,48.8819762,2.2407728,4.1,"['food', 'store', 'point_of_interest', 'establishment']"
Carizy,48.8890541,2.2404732,4.2,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Les Halles,48.8838138,2.2438526,3.0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Cromology,48.8874581,2.2467903,3.8,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Galerie de l’Esplanade,48.88814620000001,2.2484922,3.1,"['shopping_mall', 'beauty_salon', 'hair_care', 'health', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Pandora,48.8894303,2.2513396,2.1,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
The Voice Experts,48.88536200000001,2.2503151,4.5,"['store', 'point_of_interest', 'establishment']"
Au Carre Gourmand,48.8845289,2.2455318,,"['food', 'store', 'point_of_interest', 'establishment']"
Créavista Paysage,48.8857085,2.250206299999999,5.0,"['florist', 'general_contractor', 'park', 'store', 'point_of_interest', 'establishment']"
La Civette de Puteaux,48.88610389999999,2.2512248,4.8,"['store', 'point_of_interest', 'establishment']"
Sequoia pressing,48.8859682,2.2456714,3.4,"['laundry', 'store', 'point_of_interest', 'establishment']"
Nicolas Puteaux les Echoppes,48.88608500000001,2.245507300000001,4.7,"['liquor_store', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
Les Fromentiers Puteaux,48.88615219999999,2.2454515,3.7,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Babylange,48.8837184,2.2462193,5.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
BP,48.8826687,2.2474722,2.8,"['gas_station', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']"
Goodyear France,48.8888328,2.2518603,2.7,"['car_repair', 'store', 'point_of_interest', 'establishment']"
Jaguar Land Rover France,48.8877926,2.2441062,2.6,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Ma Boucherie Solidaire,48.88608900000001,2.246452,4.2,"['food', 'store', 'point_of_interest', 'establishment']"
Mustela,48.8887596,2.2521009,3.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Carrefour City,48.8858201,2.2459798,3.6,"['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Apogé,48.8882637,2.2483242,4.1,"['liquor_store', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
Carrefour Express,48.8826603,2.2473143,3.7,"['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
XL Vision,48.8882582,2.2484331,4.7,"['health', 'store', 'point_of_interest', 'establishment']"
Nicolas Neuilly Madrid,48.88458869999999,2.2597811,4.7,"['liquor_store', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
Celtique,48.88531889999999,2.257484,3.9,"['cafe', 'liquor_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Signature Gourmande - Traiteur Hauts-de-Seine 92,48.8855638,2.2592468,4.6,"['food', 'point_of_interest', 'store', 'establishment']"
The Voice Experts,48.88536200000001,2.2503151,4.5,"['point_of_interest', 'store', 'establishment']"
Syndicat National Edition Phonographique,48.8875561,2.2576912,,"['point_of_interest', 'store', 'establishment']"
La Civette de Puteaux,48.88610389999999,2.2512248,4.8,"['point_of_interest', 'store', 'establishment']"
Créavista Paysage,48.8857085,2.250206299999999,5.0,"['florist', 'park', 'point_of_interest', 'general_contractor', 'store', 'establishment']"
By Monsieur,48.8863849,2.257941699999999,4.8,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Jardinerie HERMES,48.8857456,2.2585665,4.2,"['pet_store', 'point_of_interest', 'general_contractor', 'store', 'establishment']"
Franprix,48.88639999999999,2.25897,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Wellsanté,48.8855638,2.2592468,,"['point_of_interest', 'health', 'store', 'establishment']"
GLOBAL NEW CONCEPT,48.8855638,2.2592468,5.0,"['painter', 'point_of_interest', 'general_contractor', 'home_goods_store', 'store', 'establishment']"
Ornella et Sandrine,48.8855638,2.2592468,,"['jewelry_store', 'point_of_interest', 'store', 'establishment']"
Pandora,48.8894303,2.2513396,2.1,"['jewelry_store', 'point_of_interest', 'store', 'establishment']"
Goodyear France,48.8888328,2.2518603,2.7,"['point_of_interest', 'car_repair', 'store', 'establishment']"
La Plateforme du Bâtiment - NEUILLY SUR SEINE PLOMBIER,48.884066,2.259313,4.0,"['clothing_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
LMP Pont de Neuilly - Achat OR / Rachat OR / Vente OR - Rachat Bijoux OR,48.884593,2.259922,4.9,"['jewelry_store', 'finance', 'point_of_interest', 'store', 'establishment']"
Bobine,48.8865344,2.2605892,4.0,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Abraxas Neuilly,48.8840453,2.2572267,4.7,"['jewelry_store', 'point_of_interest', 'store', 'establishment']"
Judaic,48.8870444,2.260163299999999,4.9,"['book_store', 'point_of_interest', 'store', 'establishment']"
Nicolas Neuilly Madrid,48.88458869999999,2.2597811,4.7,"['liquor_store', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
Bobine,48.8865344,2.2605892,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Opticien NEUILLY SUR SEINE - Optical Center,48.8843238,2.262988,4.8,"['health', 'store', 'point_of_interest', 'establishment']"
Signature Gourmande - Traiteur Hauts-de-Seine 92,48.8855638,2.2592468,4.6,"['food', 'store', 'point_of_interest', 'establishment']"
Celtique,48.88531889999999,2.257484,3.9,"['cafe', 'liquor_store', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Pretty Woman Institut Neuilly,48.8855476,2.2610646,4.9,"['beauty_salon', 'store', 'point_of_interest', 'establishment']"
Syndicat National Edition Phonographique,48.8875561,2.2576912,,"['store', 'point_of_interest', 'establishment']"
Showprod,48.8866323,2.261938500000001,,"['store', 'point_of_interest', 'establishment']"
Amplifon Audioprothésiste Neuilly-sur-Seine,48.88643049999999,2.2607549,4.7,"['doctor', 'health', 'store', 'point_of_interest', 'establishment']"
Wellsanté,48.8855638,2.2592468,,"['health', 'store', 'point_of_interest', 'establishment']"
GLOBAL NEW CONCEPT,48.8855638,2.2592468,5.0,"['painter', 'general_contractor', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Ornella et Sandrine,48.8855638,2.2592468,,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Jardinerie HERMES,48.8857456,2.2585665,4.2,"['pet_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Franprix,48.88639999999999,2.25897,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
LMP Pont de Neuilly - Achat OR / Rachat OR / Vente OR - Rachat Bijoux OR,48.884593,2.259922,4.9,"['jewelry_store', 'store', 'point_of_interest', 'finance', 'establishment']"
By Monsieur,48.8863849,2.257941699999999,4.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
La Plateforme du Bâtiment - NEUILLY SUR SEINE PLOMBIER,48.884066,2.259313,4.0,"['home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
Judaic,48.8870444,2.260163299999999,4.9,"['book_store', 'store', 'point_of_interest', 'establishment']"
Weekend MaxMara,48.88475220000001,2.2616191,4.4,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Brindilles,48.8867414,2.261431899999999,2.9,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Jeff de Bruges,48.884694,2.2667068,4.6,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
MONOPRIX LES HUISSIERS,48.88413810000001,2.2659148,3.6,"['supermarket', 'department_store', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']"
AUDIO VIDEO NEUILLY - Devialet - Sonos - Bose Pro - Loewe.,48.8831295,2.266827300000001,4.6,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
SEPHORA NEUILLY,48.88273,2.268173,4.2,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Boutique Paraboot Neuilly-sur-Seine,48.88244,2.2689334,4.8,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Nicolas Neuilly Madrid,48.88458869999999,2.2597811,4.7,"['liquor_store', 'bar', 'store', 'food', 'point_of_interest', 'establishment']"
Bobine,48.8865344,2.2605892,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Opticien NEUILLY SUR SEINE - Optical Center,48.8843238,2.262988,4.8,"['store', 'health', 'point_of_interest', 'establishment']"
TotalEnergies,48.8842653,2.270305,3.6,"['gas_station', 'convenience_store', 'car_wash', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']"
Signature Gourmande - Traiteur Hauts-de-Seine 92,48.8855638,2.2592468,4.6,"['store', 'food', 'point_of_interest', 'establishment']"
Zoprodo,48.8862266,2.2657089,4.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Nature de Soin,48.8880249,2.2630084,,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Pretty Woman Institut Neuilly,48.8855476,2.2610646,4.9,"['beauty_salon', 'store', 'point_of_interest', 'establishment']"
Showprod,48.8866323,2.261938500000001,,"['store', 'point_of_interest', 'establishment']"
Veneta Cucine Neuilly,48.8858748,2.2639,4.9,"['furniture_store', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Amplifon Audioprothésiste Neuilly-sur-Seine,48.88643049999999,2.2607549,4.7,"['doctor', 'store', 'health', 'point_of_interest', 'establishment']"
Franprix,48.8856091,2.2646138,3.5,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Une Maille à l'Endroit,48.8854047,2.2636523,4.1,"['store', 'point_of_interest', 'establishment']"
Sicli Protect incendie France Extincteur IDF-défibrillateur - incendie- alarme incendie SSI,48.88413179999999,2.263878199999999,1.0,"['electrician', 'electronics_store', 'store', 'point_of_interest', 'establishment']"
Optical - Opticien Neuilly-sur-Seine,48.8840875,2.2639052,5.0,"['store', 'health', 'point_of_interest', 'establishment']"
MONOPRIX,48.881736,2.271228,3.7,"['supermarket', 'department_store', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'store', 'point_of_interest', 'food', 'establishment']"
Boutique Paraboot Neuilly-sur-Seine,48.88244,2.2689334,4.8,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Jeff de Bruges,48.884694,2.2667068,4.6,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
MONOPRIX LES HUISSIERS,48.88413810000001,2.2659148,3.6,"['supermarket', 'department_store', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'store', 'point_of_interest', 'food', 'establishment']"
AUDIO VIDEO NEUILLY - Devialet - Sonos - Bose Pro - Loewe.,48.8831295,2.266827300000001,4.6,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
SEPHORA NEUILLY,48.88273,2.268173,4.2,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
TotalEnergies,48.8842653,2.270305,3.6,"['gas_station', 'car_wash', 'convenience_store', 'store', 'cafe', 'point_of_interest', 'food', 'establishment']"
Zoprodo,48.8862266,2.2657089,4.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Optique Dabiens,48.8831062,2.2681681,4.6,"['health', 'store', 'point_of_interest', 'establishment']"
Le Scribe SAS,48.8828578,2.2676315,2.2,"['store', 'point_of_interest', 'establishment']"
BIGGEST DISCOUNT,48.8838958,2.268885,,"['store', 'point_of_interest', 'establishment']"
Lollipop Music,48.8838958,2.268885,,"['store', 'point_of_interest', 'establishment']"
NATURALIA,48.8850193,2.2681043,3.9,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Bijouterie Emile,48.8828602,2.2682573,4.7,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Franprix,48.887145,2.2704819,3.8,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Bread And Chocolate - Store Baby - Neuilly Sur Seine,48.8838421,2.2706139,3.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
SERRURIER NEUILLY-SUR-SEINE ALCOF SÉCURITÉ - Point Fort Fichet | Serrurerie Neuilly-sur-Seine,48.8845805,2.2660639,4.5,"['locksmith', 'electronics_store', 'store', 'point_of_interest', 'establishment']"
Vapostore Neuilly - Cigarette Electronique 92200,48.88448329999999,2.2660141,4.8,"['store', 'point_of_interest', 'establishment']"
Romy Paris,48.8831064,2.2683359,5.0,"['store', 'point_of_interest', 'establishment']"
Boost Air,48.8835396,2.2719939,5.0,"['store', 'point_of_interest', 'establishment']"
MONOPRIX,48.881736,2.271228,3.7,"['supermarket', 'department_store', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']"
TotalEnergies,48.8842653,2.270305,3.6,"['gas_station', 'convenience_store', 'car_wash', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']"
Laurent Dépannage PC et MAC,48.88259079999999,2.2742465,4.9,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
HEARTPLUS FRANCE,48.8838647,2.2770586,,"['store', 'health', 'point_of_interest', 'establishment']"
93 Bis Sarl,48.8832453,2.2729715,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Maniatis - Coiffeur Neuilly-sur-Seine,48.88292499999999,2.274805,4.5,"['hair_care', 'beauty_salon', 'store', 'point_of_interest', 'establishment']"
ASK Technologies,48.8830912,2.272431399999999,,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Pharmavex,48.88312369999999,2.2739246,,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']"
Boost Air,48.8835396,2.2719939,5.0,"['store', 'point_of_interest', 'establishment']"
Cadeaux publicitaire - Objet personnalisé - Promenoch,48.88305949999999,2.2723942,3.0,"['store', 'point_of_interest', 'establishment']"
U Express et Drive,48.882998,2.2743155,3.4,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
A FLOWER DAY,48.88290049999999,2.2746796,3.9,"['florist', 'store', 'point_of_interest', 'establishment']"
Neuilly Optique,48.88258279999999,2.2763284,4.8,"['store', 'health', 'point_of_interest', 'establishment']"
Parfum Vivaldi,48.8830912,2.272431399999999,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
cuisines-exclusives/shop,48.88310060000001,2.2723869,4.9,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Créations Bonnichon,48.8828279,2.2752229,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Carisabay SAS,48.8836591,2.2779969,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Franprix,48.887145,2.2704819,3.8,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Bread And Chocolate - Store Baby - Neuilly Sur Seine,48.8838421,2.2706139,3.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Les Ateliers de Sophie,48.8834685,2.2776053,,"['store', 'point_of_interest', 'establishment']"
Saint Maclou Paris (Levallois Perret),48.8863977,2.2844473,3.8,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
House Bineau Levallois-Perret,48.8867479,2.2845103,3.8,"['furniture_store', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
HEARTPLUS FRANCE,48.8838647,2.2770586,,"['store', 'health', 'point_of_interest', 'establishment']"
Carisabay SAS,48.8836591,2.2779969,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
BR Orthopedie et materiel medical,48.8838117,2.2780698,3.7,"['store', 'health', 'point_of_interest', 'establishment']"
Le petit Drugstore,48.88366,2.277951,4.9,"['furniture_store', 'home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
Les Ateliers de Sophie,48.8834685,2.2776053,,"['store', 'point_of_interest', 'establishment']"
La Récré,48.8880263,2.2817616,4.6,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
Le Marly,48.8828075,2.2771852,4.0,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pancake Square,48.8869444,2.2833333,4.2,"['restaurant', 'store', 'food', 'point_of_interest', 'establishment']"
Neuilly Optique,48.88258279999999,2.2763284,4.8,"['store', 'health', 'point_of_interest', 'establishment']"
La Maréchalerie Paris - Encadrement sur-mesure,48.8864125,2.2841844,4.5,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
LMP Neuilly Porte Maillot - Achat OR / Rachat OR / Vente OR - Rachat Bijoux OR,48.881995,2.278033,4.9,"['finance', 'jewelry_store', 'store', 'point_of_interest', 'establishment']"
Boulangerie de Neuilly,48.88212250000001,2.277174,4.3,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
Lansac Neuilly,48.8818105,2.279697000000001,4.5,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Scarlet Ross,48.8818507,2.2779359,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Servant Chocolatier,48.8813942,2.2783909,4.5,"['store', 'food', 'point_of_interest', 'establishment']"
Créations Bonnichon,48.8828279,2.2752229,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
La Scarpa,48.8820226,2.2770942,3.4,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Parfumeurs Créateurs Associés (PCA),48.88168199999999,2.278427,5.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Saint Maclou Paris (Levallois Perret),48.8863977,2.2844473,3.8,"['general_contractor', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Com-sa,48.888288,2.2860342,,"['point_of_interest', 'store', 'establishment']"
Tollens,48.884235,2.2878372,4.4,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
House Bineau Levallois-Perret,48.8867479,2.2845103,3.8,"['general_contractor', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
BMW Charles Pozzi,48.8816228,2.2840335,4.3,"['point_of_interest', 'car_dealer', 'store', 'establishment']"
L’ARMURERIE JEANNOT,48.8874187,2.284688499999999,4.6,"['point_of_interest', 'store', 'establishment']"
La Maréchalerie Paris - Encadrement sur-mesure,48.8864125,2.2841844,4.5,"['home_goods_store', 'point_of_interest', 'store', 'establishment']"
Pancake Square,48.8869444,2.2833333,4.2,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
NATURALIA,48.8872077,2.2849494,4.1,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Bizet Corinne,48.8880725,2.2843099,4.3,"['point_of_interest', 'store', 'establishment']"
PRUNE ET JASMIN,48.88803799999999,2.2859212,4.5,"['florist', 'point_of_interest', 'store', 'establishment']"
Maison Evrard,48.88797210000001,2.2861809,3.5,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
La Récré,48.8880263,2.2817616,4.6,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Audioledcar,48.8827683,2.2855466,1.4,"['point_of_interest', 'store', 'establishment']"
Franprix,48.8882294,2.286415,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
M.E. SkinLab,48.8828342,2.2866187,4.0,"['point_of_interest', 'store', 'establishment']"
Alimentation Générale,48.8841209,2.2883909,5.0,"['food', 'point_of_interest', 'store', 'establishment']"
Salon Saveurs des Plaisirs Gourmands,48.88664499999999,2.289089,3.9,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Cuisines 17,48.8820267,2.2855175,5.0,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Auchan Supermarché Paris Gouvion St-Cyr,48.8832,2.28805,3.7,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Saint Maclou Paris (Levallois Perret),48.8863977,2.2844473,3.8,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Com-sa,48.888288,2.2860342,,"['store', 'point_of_interest', 'establishment']"
Tollens,48.884235,2.2878372,4.4,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
House Bineau Levallois-Perret,48.8867479,2.2845103,3.8,"['furniture_store', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
La Boutique Photo Nikon,48.88716839999999,2.2946155,4.7,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
E.t.s Protection,48.88197630000001,2.2910754,4.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Demenagerseul.com Paris 17ème,48.88553870000001,2.2939509,3.4,"['car_rental', 'moving_company', 'storage', 'store', 'point_of_interest', 'establishment']"
Scooter Moto Services 92,48.8896608,2.2908339,4.3,"['store', 'point_of_interest', 'establishment']"
pharmacie de Paris,48.88552879999999,2.2911128,3.9,"['pharmacy', 'drugstore', 'health', 'store', 'point_of_interest', 'establishment']"
NEUILLY DESSIN,48.8856641,2.2905214,4.2,"['store', 'point_of_interest', 'establishment']"
Boulangerie Dominique Cailloux,48.8860512,2.2908729,2.8,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
International Diffusion Paris,48.8849993,2.2922673,,"['store', 'point_of_interest', 'establishment']"
Salon Saveurs des Plaisirs Gourmands,48.88664499999999,2.289089,3.9,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Love Wedding Paris,48.8864101,2.290385000000001,3.9,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Oh My Tea!,48.8848432,2.2906343,4.8,"['store', 'point_of_interest', 'food', 'establishment']"
Alimentation Générale,48.8841209,2.2883909,5.0,"['store', 'point_of_interest', 'food', 'establishment']"
Studio LOAD,48.8864002,2.2912812,4.9,"['store', 'point_of_interest', 'establishment']"
Estelle,48.8859462,2.2929687,4.2,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
La Plateforme du Bâtiment - PARIS 17e - PTE DE CHAMPERRET,48.88386120000001,2.2890679,3.8,"['home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
Maison Brunet Paris,48.88506280000001,2.2921993,5.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Oxybul,48.8838125,2.2981778,4.3,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Guibert Paris,48.8880151,2.2963127,4.7,"['store', 'point_of_interest', 'establishment']"
La Boutique Photo Nikon,48.88716839999999,2.2946155,4.7,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Académie Franck Provost International,48.8821277,2.2946746,4.4,"['beauty_salon', 'hair_care', 'store', 'point_of_interest', 'establishment']"
Mercedes-Benz & smart - Como Wagram,48.8820088,2.298095500000001,4.3,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Camera-videosurveillance,48.8876167,2.2983044,4.8,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Demenagerseul.com Paris 17ème,48.88553870000001,2.2939509,3.4,"['car_rental', 'moving_company', 'storage', 'store', 'point_of_interest', 'establishment']"
Midas PARIS 17 - VILLIERS,48.885417,2.295121,3.9,"['car_repair', 'store', 'point_of_interest', 'establishment']"
E.t.s Protection,48.88197630000001,2.2910754,4.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
pharmacie de Paris,48.88552879999999,2.2911128,3.9,"['pharmacy', 'drugstore', 'health', 'store', 'point_of_interest', 'establishment']"
La Table Console,48.88538009999999,2.2957807,4.3,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Pharmacie Centrale Pereire,48.8841464,2.2950445,3.6,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Miele Partner,48.8840397,2.2971824,3.4,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Retoucherie Yuvam - Paris 17ème - 75017,48.8845366,2.2948891,4.9,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
NEUILLY DESSIN,48.8856641,2.2905214,4.2,"['store', 'point_of_interest', 'establishment']"
Boulangerie Dominique Cailloux,48.8860512,2.2908729,2.8,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
1000travaux,48.88707069999999,2.296022999999999,,"['store', 'point_of_interest', 'establishment']"
Estelle,48.8859462,2.2929687,4.2,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
International Diffusion Paris,48.8849993,2.2922673,,"['store', 'point_of_interest', 'establishment']"
Avenir Telecom,48.8843869,2.2968178,,"['store', 'point_of_interest', 'establishment']"
Oxybul,48.8838125,2.2981778,4.3,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Mercedes-Benz & smart - Como Wagram,48.8820088,2.298095500000001,4.3,"['car_repair', 'point_of_interest', 'car_dealer', 'store', 'establishment']"
Guibert Paris,48.8880151,2.2963127,4.7,"['point_of_interest', 'store', 'establishment']"
La Boutique Photo Nikon,48.88716839999999,2.2946155,4.7,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Franprix,48.8823861,2.3009182,4.0,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ASE TECHNOLOGIE,48.8882235,2.2991242,4.6,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Camera-videosurveillance,48.8876167,2.2983044,4.8,"['electronics_store', 'point_of_interest', 'store', 'establishment']"
Cordonnerie Serrurerie Tampon Gravure Minute Clés Paris 17,48.8829971,2.3028829,4.6,"['locksmith', 'point_of_interest', 'store', 'establishment']"
